Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
28,-0.2189,-0.486,0.3877,-84.5878,65.6336,158.3664,71537
29,-0.2687,-0.4779,0.3416,-79.5573,53.5573,165.9084,71557
30,-0.2983,-0.3893,0.2563,-75.4962,45.5115,168.9389,71577
31,-0.3615,-0.3959,0.2253,-66.0916,38.1298,168.4733,71597
32,-0.4059,-0.3837,0.219,-41.4198,29.1985,165.9084,71617
33,-0.404,-0.3507,0.2014,-12.771,22.6183,166.0992,71637
34,-0.4074,-0.2255,0.1575,8.0382,24.9771,167.1832,71657
35,-0.5016,-0.1722,0.1501,17.374,22.8397,170.8397,71677
36,-0.5383,-0.1117,0.1487,28.6031,18.0229,168.626,71697
37,-0.5866,-0.0834,0.1653,42.5573,16.5267,172.8168,71717
38,-0.57,-0.0243,0.1567,52.0382,14.0229,170.9313,71737
39,-0.5954,0.0138,0.1738,55.5038,14.2672,165.8092,71757
40,-0.6757,0.1085,0.1904,57.229,10.5115,173.3664,71777
41,-0.6498,0.1305,0.1394,56.6641,3.6489,174.6107,71797
42,-0.6569,0.203,0.167,64.8397,7.9618,178.1832,71817
43,-0.6938,0.265,0.1877,72.9389,2.0382,174.9466,71837
44,-0.6955,0.3412,0.2485,80.3359,-2.0458,175.4046,71857
45,-0.6743,0.4303,0.2383,86.1374,-0.5878,172.7405,71877
46,-0.6879,0.5514,0.2012,89.0992,0.4351,169.3588,71897
47,-0.6696,0.6027,0.1975,87.5573,3.6489,166.4275,71917
48,-0.6728,0.6554,0.2102,84,6.7786,157.5649,71937
49,-0.6767,0.7408,0.2156,73.5267,6.5649,147.8702,71957
50,-0.6743,0.725,0.21,63.6412,-0.1908,135.4962,71977
51,-0.6323,0.7928,0.1685,66.5954,0.9466,123.3664,71997
52,-0.6523,0.8522,0.2061,67.5267,-0.9008,112.9771,72017
53,-0.6367,0.8964,0.2285,51.2443,-10.4962,102.5191,72037
54,-0.5807,0.8636,0.1941,32.1145,-16.6565,89.5802,72057
55,-0.5864,0.8492,0.24,22.6183,-22.5802,74.7099,72077
56,-0.5783,0.8932,0.2524,19.1145,-30.2443,65.1221,72097
57,-0.5453,0.976,0.2388,13.5954,-29.9542,58.5496,72117
58,-0.4975,0.923,0.2158,8.4122,-23.5496,51.7252,72137
59,-0.5085,0.8585,0.2292,18.4886,-14.542,46.8015,72157
60,-0.5624,0.8969,0.3115,27.1527,-14.3053,41.9389,72177
61,-0.538,0.9882,0.2888,26.9542,-17.916,35.8397,72197
62,-0.5219,1.0455,0.2593,19.4962,-19.8473,28.687,72217
63,-0.4706,1.0148,0.2222,15.5649,-15.084,20.4886,72237
64,-0.4753,0.9994,0.1782,15.5496,-0.5649,17.229,72257
65,-0.5573,1.0656,0.271,2.4656,3.9924,23.1527,72277
66,-0.5707,1.0304,0.3367,-14.6412,-5.7786,20.2672,72297
67,-0.4765,0.976,0.2703,-9.3664,-4.3435,15.2137,72317
68,-0.467,0.9945,0.2195,5.7557,6.2672,18.6947,72337
69,-0.5146,1.0594,0.2361,4.0229,12.7099,22.2824,72357
70,-0.5466,1.0233,0.2773,-4.8321,9.5344,24.4504,72377
71,-0.5046,0.9589,0.291,-0.6336,5.0305,20.2824,72397
72,-0.4955,1.0262,0.2498,13.2214,10.6718,16.1756,72417
73,-0.5161,1.0736,0.2495,17.3053,10.458,13.3435,72437
74,-0.4807,1.0875,0.2288,9.771,15.1374,13.7023,72457
75,-0.5876,1.0565,0.2737,-0.2519,19.4886,16.313,72477
76,-0.5739,1.0682,0.2722,-7.9847,14.4046,18.1374,72497
77,-0.5121,1.0236,0.2266,1.2137,17.2061,15.9466,72517
78,-0.4772,1.0612,0.1836,13.9847,20.7405,22.3282,72537
79,-0.5014,1.0206,0.218,21.9389,17.4351,23.3817,72557
80,-0.5234,1.0675,0.2205,22.7405,11.6718,22.5649,72577
81,-0.5334,1.0961,0.2092,15.3359,7.3817,19.3511,72597
82,-0.4941,1.1298,0.1763,9.6947,6.9313,16.229,72617
83,-0.4748,1.1105,0.2009,10.1069,5.7939,12.3893,72637
84,-0.4763,1.1427,0.2156,6.7557,6.3359,6.542,72657
85,-0.5141,1.1141,0.2153,-4.7023,2.374,-0.3893,72677
86,-0.519,1.0924,0.1716,-10.084,0.0076,-4.9695,72697
87,-0.5185,1.0734,0.1804,-1.0611,-3.9237,-7.3893,72717
88,-0.4924,1.119,0.1978,7.542,-8.2824,-8.7557,72737
89,-0.5324,1.1351,0.2239,1.5725,-14.2519,-8.3893,72757
90,-0.508,1.0795,0.1975,-9.5115,-18.4275,-11.5573,72777
91,-0.5358,1.0966,0.207,-12.855,-18.542,-10.2595,72797
92,-0.4848,1.0968,0.1956,-9.9695,-14.3588,-12.8855,72817
93,-0.4894,1.08,0.2104,-7.0992,-7.3359,-10.4656,72837
94,-0.5485,1.0724,0.2451,-7.2443,-10.229,-7.8244,72857
95,-0.5358,1.0753,0.2341,-14.5496,-17.2977,-7.771,72877
96,-0.5046,1.0822,0.2017,-19.2443,-17.7405,-6.5267,72897
97,-0.4799,1.035,0.1885,-12.1832,-13.2366,-2.7634,72917
98,-0.4601,1.0316,0.2131,2.4733,-1.8931,2.7176,72937
99,-0.4877,1.038,0.2695,9.8473,9.0534,9.0992,72957
100,-0.5148,1.0577,0.2676,12.0076,12.5649,10.9389,72977
101,-0.5078,1.0917,0.2395,13.1679,14.4046,12.8931,72997
102,-0.5202,1.0765,0.2397,15.2748,11.8092,14.5191,73017
103,-0.5148,1.0995,0.2244,18.0916,10.4962,14.3053,73037
104,-0.4733,1.0865,0.2065,17.3435,15.8168,13.9313,73057
105,-0.4899,1.0919,0.2019,19.9924,21.6565,13.9771,73077
106,-0.5078,1.1356,0.1694,19.7023,25.2137,17.4351,73097
107,-0.4958,1.1224,0.1716,17.6947,25.6489,19.6412,73117
108,-0.4775,1.0748,0.1777,21.6641,26.4122,20.3893,73137
109,-0.5007,1.0985,0.1729,29.7405,24.3206,17.1527,73157
110,-0.5024,1.141,0.1545,28.855,22.771,15.1603,73177
111,-0.5129,1.163,0.1299,21.313,18.5649,12.1603,73197
112,-0.4811,1.1583,0.1079,14.3664,13.1069,7.3893,73217
113,-0.4995,1.171,0.1094,7.7634,7.687,2.5725,73237
114,-0.4924,1.1674,0.1174,-1.6947,0.8473,-1.6565,73257
115,-0.4943,1.1112,0.1494,-2.8015,-7.0534,-5.0611,73277
116,-0.4843,1.1088,0.1431,4.4962,-9.7405,-7.3206,73297
117,-0.5131,1.1053,0.1313,9.3893,-16.4733,-13.0382,73317
118,-0.5251,1.1888,0.1091,3.4122,-19.8702,-15.6183,73337
119,-0.5036,1.1842,0.104,-9.6641,-22.5573,-16.9618,73357
120,-0.4755,1.1278,0.1184,-17.8321,-21.2366,-15.7176,73377
121,-0.4809,1.0604,0.1516,-14.916,-19.3359,-13.3588,73397
122,-0.4755,1.0743,0.1562,-4.9618,-13.3969,-9.4733,73417
123,-0.4572,1.0941,0.1492,2.1374,-4.4885,-3.7252,73437
124,-0.4621,1.0887,0.1448,8.4885,3.2595,-0.2748,73457
125,-0.4758,1.0978,0.1523,9.1832,7.2672,1.9771,73477
126,-0.509,1.139,0.1729,3.8626,5.8015,4.4351,73497
127,-0.4914,1.1263,0.1621,0.0229,4.7176,5.6107,73517
128,-0.4504,1.059,0.1389,7.4656,11.3282,5.7863,73537
129,-0.4911,1.0841,0.1536,20.7099,20.084,9.4122,73557
130,-0.506,1.1737,0.1367,18.3893,24.4886,14.8092,73577
131,-0.4999,1.1268,0.1355,12.2443,27.7557,16.6641,73597
132,-0.5092,1.1115,0.136,15.626,28.458,16.5344,73617
133,-0.5117,1.1393,0.0884,17.7786,25.8779,13.6107,73637
134,-0.4968,1.1722,0.0662,13.2977,24.0611,13.084,73657
135,-0.4741,1.152,0.0632,10.0534,22.6794,13.0153,73677
136,-0.467,1.1442,0.0762,10.4733,22.2748,11.8931,73697
137,-0.4855,1.1464,0.0913,10.9389,17.9466,10.3969,73717
138,-0.4914,1.1422,0.074,9.5267,10.3588,6.145,73737
139,-0.4767,1.1578,0.0515,10.0534,6.145,1.6565,73757
140,-0.4824,1.16,0.0425,7.4809,3.145,-1.2824,73777
141,-0.4738,1.1449,0.0542,4.9313,-1.3282,-2.855,73797
142,-0.477,1.1412,0.0845,5.6947,-5.7786,-4.3053,73817
143,-0.4894,1.1498,0.082,10.0458,-10.7252,-5.4656,73837
144,-0.4987,1.1493,0.0664,10.7405,-18.9695,-8.5878,73857
145,-0.5102,1.1786,0.042,8.5191,-25.1603,-12.0458,73877
146,-0.4909,1.1798,0.0483,0.1679,-30.3817,-15.9389,73897
147,-0.4667,1.1608,0.0557,-8.2672,-29.8397,-18.5802,73917
148,-0.4785,1.1202,0.0784,-11.1679,-25.4809,-16.6336,73937
149,-0.4758,1.1141,0.0757,-8.9466,-18.3588,-12.8321,73957
150,-0.476,1.1056,0.0862,-1.9847,-12.1221,-9.2672,73977
151,-0.4579,1.1241,0.072,2.4122,-4.8397,-3.7557,73997
152,-0.4785,1.1122,0.0774,4.2443,-0.1832,0.2595,74017
153,-0.4968,1.1234,0.0852,3.6489,3.8931,2.2214,74037
154,-0.5041,1.1708,0.0852,-1.8473,7.1527,5.6107,74057
155,-0.4787,1.1259,0.0781,-5.3893,9.0458,5.8473,74077
156,-0.445,1.1281,0.0647,-0.1298,16.5573,7.9466,74097
157,-0.4838,1.1376,0.0552,2.5802,22.4351,10.9847,74117
158,-0.5031,1.1102,0.0544,5.3053,23.7328,11.2901,74137
159,-0.4641,1.1195,0.043,9.0763,26.084,16.2366,74157
160,-0.4499,1.1117,0.0474,17.3053,27.9237,15.6794,74177
161,-0.4619,1.1537,0.0339,23.1374,23.9084,15.1832,74197
162,-0.4772,1.1976,0.0491,18.374,16.5267,10.1527,74217
163,-0.4611,1.1818,0.0303,11.4504,11.0687,-0.145,74237
164,-0.4699,1.1945,0.0225,-1.5802,4.7481,-7.8244,74257
165,-0.4719,1.1569,0.0261,-11.084,-0.6489,-15.7328,74277
166,-0.4797,1.1093,0.0544,-9.5038,-3.084,-18.4504,74297
167,-0.4772,1.0826,0.0247,0.8626,-4.542,-22.2519,74317
168,-0.4909,1.1649,-0.0078,6.7863,-7.2519,-22.687,74337
169,-0.52,1.1962,0.0273,-3.0992,-13.3588,-24.4046,74357
170,-0.5297,1.1722,0.0608,-15.0763,-21.8244,-27.5802,74377
171,-0.4958,1.101,0.0498,-21.1832,-24.1527,-30.5802,74397
172,-0.4885,1.1073,0.0396,-20.0076,-16.4046,-28.6794,74417
173,-0.5422,1.0946,0.0801,-21.3817,-10.771,-26.3282,74437
174,-0.5414,1.0814,0.1277,-25.6107,-10.084,-25,74457
175,-0.5375,1.017,0.0891,-19.3664,-7.1527,-21.0992,74477
0,0.1475,-0.694,0.5813,-3.5878,-12.1298,-18.0076,77077
1,0.2632,-0.1586,0.8052,-3.5878,2.6183,-5.6107,77097
2,0.2476,-0.1354,0.8108,-0.3435,2.8702,-0.5725,77117
3,0.2632,-0.152,0.8369,-5.2519,-1.1221,-0.9466,77137
4,0.2872,-0.1461,0.803,-5.6183,-0.1298,-2.0687,77157
5,0.2957,-0.1774,0.813,-2.6565,0.7863,-1.2672,77177
6,0.282,-0.1798,0.8132,1.5649,-0.0916,0.2824,77197
7,0.2589,-0.161,0.8303,3.7328,-2.7405,0.2901,77217
8,0.2513,-0.183,0.8562,3.8702,-8.6412,-5.9924,77237
9,0.3106,-0.1439,0.8306,3.2366,-15.1527,-8.8092,77257
10,0.3709,-0.0406,0.855,5.9618,-1.1298,-2.1221,77277
11,0.2606,0.2289,0.7571,-5.9389,18.4275,9.8626,77297
12,0.1776,-0.08,0.9094,-34.1832,-7.9924,23.0687,77317
13,0.3255,-0.2384,0.8977,-48.9008,-6.9389,23.374,77337
14,0.4517,-0.3556,0.8835,-51.7328,-1.313,11.6565,77357
15,0.4818,-0.3021,0.8281,-55.9389,23.8092,15.3664,77377
16,0.3279,-0.2972,0.8796,-67.0687,41.1527,27.1298,77397
17,0.2547,-0.3695,0.9287,-78.855,44.6489,38.5954,77417
18,0.2554,-0.4532,0.9268,-81.5496,39.7023,41.7405,77437
19,0.285,-0.504,0.8916,-73.2595,46.2901,50.626,77457
20,0.2908,-0.5228,0.8169,-61.3969,58.6489,77.5725,77477
21,0.2164,-0.5453,0.7942,-57.2061,74.4427,99.1145,77497
22,0.1053,-0.5299,0.7793,-63.9466,77.5954,105.4275,77517
23,0.0386,-0.4969,0.7627,-67.4733,75.0382,113.8473,77537
24,0.0203,-0.5033,0.6987,-70.2824,72.1527,127.5267,77557
25,-0.03,-0.5006,0.6267,-65.1832,76.0687,141.2366,77577
26,-0.0876,-0.4969,0.5735,-57.3969,74.1985,150.9466,77597
27,-0.1384,-0.4515,0.5303,-45.9542,74.2061,161,77617
28,-0.2116,-0.369,0.5056,-36.7557,73.2977,168.9389,77637
29,-0.279,-0.2719,0.4641,-35.3588,68.9084,177.084,77657
30,-0.3437,-0.2484,0.437,-33.7099,62.916,181.2061,77677
31,-0.4018,-0.2242,0.4431,-23.1756,57.6412,176.7939,77697
32,-0.4501,-0.2321,0.4836,-1.2137,46.3588,166.5496,77717
33,-0.4284,-0.1156,0.3899,27.5725,44.8779,162.0458,77737
34,-0.434,0.0304,0.3254,37.9618,58.0305,164.7786,77757
35,-0.5378,0.1005,0.3484,31.7176,67.7252,165.3512,77777
36,-0.6345,0.036,0.3816,16.5191,52.1832,162.4046,77797
37,-0.6286,0.059,0.3701,10.4733,34.9695,157.6794,77817
38,-0.5778,0.0743,0.3284,9.4198,32.9542,159.5725,77837
39,-0.569,0.1151,0.2722,12.0458,40.6031,154.4809,77857
40,-0.6169,0.1537,0.2781,16.1603,48.1756,149.855,77877
41,-0.683,0.1923,0.3152,25.4809,40.8244,158.2137,77897
42,-0.6367,0.2633,0.2576,39.1985,36.3435,158.7557,77917
43,-0.621,0.3761,0.2393,45.771,44.3053,164.3359,77937
44,-0.6623,0.3888,0.2771,47.1221,48.458,165.4122,77957
45,-0.6738,0.4359,0.2905,48.7099,47.1832,157.5038,77977
46,-0.6457,0.4623,0.2485,55.6641,46.8321,152.8626,77997
47,-0.6225,0.5729,0.1882,63.8931,56.0458,151.8321,78017
48,-0.6718,0.7094,0.2327,67.7634,62.1908,145.626,78037
49,-0.6882,0.7311,0.2185,67.3664,49.2519,136.8092,78057
50,-0.6196,0.7108,0.1504,75.7252,42.2137,121.7863,78077
51,-0.6205,0.7772,0.1206,89.4046,45.8168,108.916,78097
52,-0.6801,0.8756,0.1931,82.9695,31.5267,96.0229,78117
53,-0.6357,0.9186,0.1482,54.0458,14.7863,80.1069,78137
54,-0.6308,0.8497,0.1194,17.1756,1.2977,60.8168,78157
55,-0.6464,0.8964,0.1758,-9.8244,-9.7557,48.374,78177
56,-0.6215,0.8844,0.2187,-15.3817,-21.0916,35.5191,78197
57,-0.5493,0.8331,0.1677,-0.4656,-16.2366,27.2748,78217
58,-0.5803,0.8768,0.1614,12.8321,-5.0534,29.1603,78237
59,-0.6257,0.9093,0.2063,3.8855,-1.5496,26.771,78257
60,-0.6413,0.9054,0.2268,-8.3588,-9.0153,21.2366,78277
61,-0.6003,0.9254,0.1907,-6.771,-10.5267,16.2748,78297
62,-0.5475,0.8905,0.1426,11.9924,-3.8931,11.855,78317
63,-0.5624,0.8685,0.2092,32.0992,8.5344,13.0153,78337
64,-0.6223,0.8868,0.2524,52.1679,16,5.0076,78357
65,-0.6542,0.9923,0.2458,49.4427,18.8244,8.5725,78377
66,-0.6511,0.9618,0.1636,33.687,25.5573,13.0687,78397
67,-0.6567,0.964,0.0994,26.8168,28.8244,15.9924,78417
68,-0.6611,0.9564,0.0869,19.2137,25.5114,19.5878,78437
69,-0.6713,0.9332,0.0876,19.3053,18.8244,19.0458,78457
70,-0.6542,0.9423,0.0686,23.5191,12.5496,16.8397,78477
71,-0.6581,0.9755,0.0615,23.2748,6.855,15.7863,78497
72,-0.6379,0.9906,0.0718,19.4504,3.5573,12.3359,78517
73,-0.6454,0.994,0.1055,10.6183,0.6794,6.2595,78537
74,-0.6254,0.9926,0.0815,-0.1298,-0.7481,-0.855,78557
75,-0.6298,1.014,0.0654,-9.9084,-1.374,-5.626,78577
76,-0.6257,0.9865,0.0649,-18.8015,-4.6641,-10.6107,78597
77,-0.6486,0.9481,0.0842,-18.3282,-10.1298,-13.3359,78617
78,-0.6413,0.9562,0.106,-18.0992,-15.1908,-14.1221,78637
79,-0.6733,0.9281,0.1169,-14.9924,-22.1832,-18.6565,78657
80,-0.6735,0.9987,0.1052,-18.1221,-28.9771,-22.0458,78677
81,-0.6664,0.9681,0.1162,-27.9084,-32.6031,-23.3206,78697
82,-0.6413,0.911,0.124,-30.2519,-33.6183,-23.0229,78717
83,-0.6247,0.8668,0.1414,-26.1221,-28.5725,-20.687,78737
84,-0.6301,0.8693,0.1304,-14.5191,-20.8168,-14.7939,78757
85,-0.6166,0.9012,0.1243,-4.2443,-7.855,-3.9542,78777
86,-0.5827,0.8954,0.1152,2.6947,9.5496,7.8168,78797
87,-0.5671,0.8912,0.1248,13.8321,35.0153,14.6183,78817
88,-0.6489,0.8414,0.1707,25.0534,44.4427,18.5878,78837
89,-0.6877,0.943,0.166,26.4046,38.458,19.9542,78857
90,-0.6743,0.9843,0.1135,13.9084,29.6641,20.5802,78877
91,-0.6608,0.9484,0.073,8.7786,25.1603,16.7099,78897
92,-0.664,0.9193,0.0923,16.6412,23.0611,12.2214,78917
93,-0.6645,0.9576,0.0874,25.313,19.7634,10.4885,78937
94,-0.6884,0.9532,0.0901,24.2748,12.7099,7.1832,78957
95,-0.675,1.006,0.0579,12.7863,4.0763,3.9542,78977
96,-0.6813,1.015,0.0571,-2.7252,0.3817,0.7481,78997
97,-0.6542,0.9801,0.0527,-9.1603,-0.5649,-2.084,79017
98,-0.655,0.9591,0.083,-5.7252,-4.6947,-5.6565,79037
99,-0.6454,0.9323,0.0967,0.5802,-7.855,-6.9924,79057
100,-0.666,0.9318,0.0981,4.7786,-13.1298,-7.4427,79077
101,-0.6721,0.9418,0.0798,4.855,-14,-10.7481,79097
102,-0.6782,0.9926,0.0947,-0.5802,-17.9771,-16.2824,79117
103,-0.6606,0.9596,0.0688,-9.084,-21.7939,-20.5573,79137
104,-0.6469,0.9474,0.0823,-18.2443,-21.9924,-18.0153,79157
105,-0.6445,0.9176,0.1013,-21.5267,-20.2519,-14.3664,79177
106,-0.6474,0.9015,0.1189,-24.3969,-17.6794,-9.2824,79197
107,-0.6413,0.8622,0.1213,-20.5344,-14.3435,-3.9466,79217
108,-0.624,0.8744,0.0908,-9.2824,-3.0534,2.2137,79237
109,-0.6279,0.9003,0.0771,2.9389,10.6641,10.2595,79257
110,-0.6496,0.91,0.1208,8.2901,17.9695,15.5725,79277
111,-0.6664,0.9479,0.1301,5.5496,20.1756,15.916,79297
112,-0.6699,0.9608,0.1128,-2.374,20.0305,15.9008,79317
113,-0.6508,0.9496,0.0945,-4.2214,20.458,16.3435,79337
114,-0.6511,0.9113,0.0925,1.084,21.2672,15.7863,79357
115,-0.674,0.9391,0.0955,8.9618,18.0916,14.0305,79377
116,-0.6655,0.9515,0.0867,10.2061,13.3206,13.3206,79397
117,-0.654,0.9554,0.0757,10.8015,9.8397,11.855,79417
118,-0.6577,0.9574,0.0823,7.9084,5.7863,9.3206,79437
119,-0.6616,0.9777,0.0962,2.771,-0.7786,3.1679,79457
120,-0.6684,0.9818,0.1003,-1.1069,-6.8702,-3.1603,79477
121,-0.6423,0.9891,0.0833,-2.6336,-10.084,-5.9695,79497
122,-0.6469,0.9442,0.0781,-2.8397,-13.1221,-8.4275,79517
123,-0.6581,0.9213,0.0947,0.0382,-19.0305,-11.8473,79537
124,-0.6696,1.0265,0.0884,-6.8168,-26.6489,-10.6107,79557
125,-0.6284,0.9811,0.0767,-21.9237,-23.8702,-10.6031,79577
126,-0.6166,0.8995,0.1106,-16.687,-17.2366,-8.4885,79597
127,-0.5995,0.8981,0.1042,-1.9771,-4.9924,-1.1527,79617
128,-0.6154,0.9259,0.1172,3.1832,5.0763,9.0229,79637
129,-0.6105,0.8959,0.1226,3.5649,13.7481,12.6412,79657
130,-0.6288,0.9005,0.125,14.229,19.0992,12.4809,79677
131,-0.6491,0.9923,0.1133,15.4351,18.313,14.8473,79697
132,-0.6489,1.0221,0.0825,6.7099,12.7252,13.1374,79717
133,-0.6242,0.9786,0.0798,2.7176,13.374,11.0458,79737
134,-0.6371,0.9491,0.1062,7.1832,14.3893,10.4275,79757
135,-0.6432,0.9569,0.1082,11.6718,13.6489,9.1069,79777
136,-0.6362,0.9799,0.0698,12.229,9.7557,8.1069,79797
137,-0.6413,0.9742,0.0649,8.6718,5.7786,5.7939,79817
138,-0.6525,0.9669,0.0779,7.1221,-0.626,0.6794,79837
139,-0.6223,0.9576,0.0552,6.229,-4.0687,-4.8779,79857
140,-0.624,0.9716,0.0515,12.3588,0.6336,-10.5954,79877
141,-0.6425,1.0548,0.0715,6.5267,0.2595,-13.3282,79897
142,-0.6596,1.0099,0.1101,-5.1527,-6.3817,-16.2443,79917
143,-0.6708,0.9491,0.123,-6.3053,-18.2672,-19.7328,79937
144,-0.6701,0.9774,0.0786,-6.7176,-28.5267,-20.1298,79957
145,-0.6354,0.9703,0.0435,-9.1832,-30.3511,-18.4198,79977
146,-0.6369,0.9218,0.0654,-6.5115,-27.2137,-17.1069,79997
147,-0.6315,0.9235,0.1016,-3.7405,-20.1221,-14,80017
148,-0.6403,0.9308,0.1206,-6.5802,-12.1298,-8.626,80037
149,-0.6266,0.9296,0.0928,-8.229,0.0687,-2.7023,80057
150,-0.6196,0.9274,0.0674,-1.2061,12.7939,6.145,80077
151,-0.6298,0.9376,0.1169,2.1069,19.4351,13.542,80097
152,-0.6535,0.923,0.1113,8.2901,21.7634,14.7939,80117
153,-0.6672,0.9869,0.1018,6.2824,17.3511,16.5496,80137
154,-0.6491,0.9813,0.0876,-1.5878,14.7786,15.0382,80157
155,-0.6252,0.951,0.0791,-2.0458,15.4427,13.9924,80177
156,-0.6328,0.942,0.0801,1.8931,16.6107,14.7786,80197
157,-0.6408,0.9454,0.0864,6.1069,14.3588,13,80217
158,-0.6459,0.955,0.0808,8.3053,10.0076,9.0534,80237
159,-0.6564,0.9674,0.0857,7.3511,4.1756,2.3206,80257
160,-0.6645,0.9967,0.0862,3.3969,-4.2977,-5.9542,80277
161,-0.6486,0.9913,0.0652,-1.7557,-9.1069,-10.8626,80297
162,-0.6423,0.9908,0.0647,-4.0916,-11.3969,-11.4275,80317
163,-0.6494,0.9703,0.0811,-3.855,-11.9389,-11.5038,80337
164,-0.6447,0.9403,0.092,-2.229,-13.5496,-10.1908,80357
165,-0.6559,0.9413,0.1074,-0.0229,-13.916,-10.8931,80377
166,-0.6555,0.9642,0.0908,-1.7634,-16.4504,-11.7939,80397
167,-0.6371,0.9454,0.0688,-4.4427,-15.1145,-11.8702,80417
168,-0.6467,0.9122,0.0999,-0.9695,-13.6718,-10.6794,80437
169,-0.6494,0.9286,0.1189,0.2672,-11.2748,-8.1374,80457
170,-0.6511,0.9293,0.1052,-0.8168,-10.5038,-5.1832,80477
171,-0.6274,0.9467,0.0933,-2.2137,-6.145,-1.3359,80497
172,-0.6315,0.9379,0.0955,-0.9389,1.2061,3.2672,80517
173,-0.6415,0.934,0.1284,-1.2214,6.4504,6.6336,80537
174,-0.6454,0.9327,0.125,2.3282,9.6718,5.6031,80557
175,-0.6489,0.9645,0.1094,0.542,9.374,7.9618,80577
0,0.1265,-0.1271,1.002,1.6031,9.5267,8.7099,83057
1,0.2523,-0.1254,0.8667,0.374,8.6336,10.1756,83077
2,0.244,-0.1166,0.8401,-0.4427,5.6336,2.9771,83097
3,0.2779,-0.1034,0.8445,0.3664,8.8779,1.0229,83117
4,0.2645,-0.1134,0.8489,0.626,8.7557,0.8855,83137
5,0.2576,-0.1132,0.865,-0.1832,3.9237,2.0611,83157
6,0.2505,-0.1083,0.8467,0.0916,0.4351,2.5725,83177
7,0.2535,-0.0992,0.8496,-0.6718,-0.4122,4.2519,83197
8,0.2413,-0.1246,0.8708,-3.0916,-6.0687,2.855,83217
9,0.254,-0.1473,0.8899,-1.0992,-11.7023,-4.687,83237
10,0.2484,-0.0809,0.864,1.7634,-16.4351,-13.9313,83257
11,0.5081,-0.222,0.4885,-6.4809,-5.4885,-12.1221,83277
12,0.3184,-0.1986,0.8884,-7.4046,-14.9771,-19.542,83297
13,0.2952,-0.0951,0.8438,0.4427,1.1908,-9.374,83317
14,0.0992,-0.0829,0.9995,-11.6412,-5.5802,-12.1527,83337
15,0.3704,0.0182,0.8491,-39.8855,-5.3359,-8.6794,83357
16,0.4039,-0.1744,0.9131,-48.1298,16.4198,8.5954,83377
17,0.4261,-0.2274,0.9033,-50.1908,27.4198,6.5802,83397
18,0.4322,-0.2802,0.8474,-53.5649,39.2595,4.5344,83417
19,0.3807,-0.1989,0.9153,-59.7786,44.6336,13.8321,83437
20,0.3416,-0.1974,0.9194,-70.0687,48.8779,30.7481,83457
21,0.2977,-0.3073,0.9397,-72.5573,56.145,47.8244,83477
22,0.3187,-0.3815,0.9236,-69.8931,62.0382,57.4046,83497
23,0.2725,-0.3903,0.8889,-73.7176,69.8397,67.6183,83517
24,0.1754,-0.3944,0.8496,-83.9237,75.3969,79.4504,83537
25,0.1275,-0.4464,0.8259,-91.5496,80.5802,92.2214,83557
26,0.0596,-0.4918,0.7866,-89.8092,78.7634,100.0076,83577
27,0.0445,-0.5143,0.7134,-75.7252,80.5038,109.0305,83597
28,0.0071,-0.4757,0.6455,-58.6947,84.2519,118.313,83617
29,-0.069,-0.4364,0.605,-51.4198,86.6641,130.1679,83637
30,-0.1357,-0.381,0.5674,-49.9237,85.8473,142.3206,83657
31,-0.1984,-0.4227,0.561,-52.0763,80.5954,148.8702,83677
32,-0.2245,-0.423,0.4976,-48.4656,73.2061,150.7939,83697
33,-0.2477,-0.3534,0.4612,-39.0305,70.6641,153.8855,83717
34,-0.3061,-0.2596,0.3938,-32.1985,71.3588,157.458,83737
35,-0.3769,-0.1674,0.3584,-31.9313,73.2443,162.855,83757
36,-0.4538,-0.1342,0.3679,-31.8779,66.8244,167.0229,83777
37,-0.5007,-0.1605,0.3652,-20.4427,55.7481,153.0916,83797
38,-0.4938,-0.0902,0.3059,-7.3435,47.2519,152.6794,83817
39,-0.5063,0.0363,0.2686,-0.7557,53.687,154.4046,83837
40,-0.58,0.0629,0.3047,6.5954,60.3435,147.4657,83857
41,-0.6572,0.0009,0.3398,7.3588,45.9084,143.8244,83877
42,-0.6674,0.0792,0.3291,15.0153,34.7786,138.2214,83897
43,-0.6599,0.1219,0.2766,26.313,27.8168,142.771,83917
44,-0.6567,0.1744,0.2517,26.9466,29.4275,148.0763,83937
45,-0.665,0.2321,0.2095,18.771,41.3282,146.0153,83957
46,-0.7866,0.2731,0.293,13.5191,37.374,151.8092,83977
47,-0.8254,0.2316,0.3364,21.8244,9.1908,147.6031,83997
48,-0.6865,0.3612,0.2275,37.6489,-0.1985,147.2901,84017
49,-0.6235,0.4464,0.1531,47.0153,23.0763,151.7099,84037
50,-0.7307,0.4574,0.2893,55.1069,33.1145,145.6794,84057
51,-0.7682,0.4816,0.3259,55.3206,20.0305,138.2519,84077
52,-0.6992,0.6027,0.2625,48.9542,14.9924,132.4809,84097
53,-0.6752,0.7233,0.217,38.855,22.6107,137.9008,84117
54,-0.7138,0.7684,0.2371,31.3664,22.0687,136.8702,84137
55,-0.6933,0.7213,0.2415,29.542,15.9084,128.2366,84157
56,-0.6403,0.6818,0.1997,37.1756,13.2137,115.2672,84177
57,-0.6306,0.7809,0.1375,36.7786,17.3206,103.1679,84197
