Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
20,0.2493,-0.1233,0.7852,-44.7939,7.3435,14.1756,100653
21,0.251,-0.1172,0.8137,-76.9542,12.7863,19.1527,100673
22,0.2271,-0.2075,0.7771,-105.9084,6.9084,22.8168,100693
23,0.2579,-0.2935,0.6848,-122.0305,9.4046,22.4962,100713
24,0.2029,-0.302,0.6672,-131.3359,12.7023,21.1985,100733
25,0.1544,-0.3748,0.6907,-137.229,8.9237,24.7023,100753
26,0.2122,-0.5569,0.6265,-122.626,4.4656,28.1679,100773
27,0.23,-0.6011,0.5337,-91.4504,18.2519,34.687,100793
28,0.1419,-0.4995,0.4851,-80.3206,28.8855,46.2748,100813
29,0.0582,-0.5227,0.5103,-93.9389,23.7405,59.9466,100833
30,0.0901,-0.6616,0.4382,-100.313,14,68.1985,100853
31,0.118,-0.709,0.3875,-90.5649,22.5344,75.5573,100873
32,0.0489,-0.6841,0.3606,-86.8321,27.7481,84.0305,100893
33,0.0179,-0.7166,0.3281,-93.3969,26.9924,97.1527,100913
34,-0.0251,-0.8154,0.2673,-79.7252,24.0382,102.3053,100933
35,-0.0192,-0.7495,0.2251,-60.5878,24.145,106.0076,100953
36,-0.1137,-0.625,0.2361,-54.6412,25.9466,120.1679,100973
37,-0.1957,-0.5488,0.2209,-61.6107,19.9924,137.3664,100993
38,-0.2294,-0.5505,0.1851,-68.9237,12.7863,146.8397,101013
39,-0.2822,-0.5273,0.1982,-68.3969,5.1679,147.1679,101033
40,-0.3166,-0.4934,0.1931,-69.0534,-10.1527,148.5496,101053
41,-0.2971,-0.4146,0.1394,-72.1985,-16.8931,152.7786,101073
42,-0.3832,-0.4375,0.168,-70.7099,-24.0611,152.3512,101093
43,-0.3935,-0.4116,0.1365,-54.3817,-32.2443,147.7176,101113
44,-0.3771,-0.3752,0.1067,-40.5344,-36.3435,148.1221,101133
45,-0.4047,-0.3203,0.1362,-28.4656,-34.2443,148.7176,101153
46,-0.4611,-0.2808,0.1365,-16.6641,-36.2519,142.5191,101173
47,-0.4846,-0.2461,0.0916,-6.9771,-35.8244,138.4962,101193
48,-0.4811,-0.2285,0.0986,-2.5802,-34.4656,137.4198,101213
49,-0.5331,-0.2085,0.1301,0.7099,-27.3817,133.7863,101233
50,-0.6064,-0.095,0.1624,10.8244,-22.4886,127.9618,101253
51,-0.662,0.0039,0.2187,11.1756,-23.3282,125.0611,101273
52,-0.6923,0.0742,0.2385,1.1832,-23.6641,125.6794,101293
53,-0.7057,0.0947,0.2573,-26.2443,-28.2824,118.0687,101313
54,-0.7429,0.0603,0.2686,-29.4351,-30.8168,104.8015,101333
55,-0.7316,0.0154,0.2549,-10.9389,-31.2672,93.7176,101353
56,-0.6872,0.1001,0.2288,2.1527,-21.9389,92.5038,101373
57,-0.7563,0.1833,0.2681,-5.2061,-6.5496,96.4657,101393
58,-0.8517,0.1575,0.293,-18.4656,-13.8397,91.6031,101413
59,-0.831,0.1489,0.2529,-23.9618,-24.1527,85.8702,101433
60,-0.7751,0.1221,0.2371,-19.374,-24.0076,84.4351,101453
61,-0.7841,0.1897,0.2351,-16.8168,-14.6718,86.3588,101473
62,-0.8483,0.1975,0.2627,-20.6641,-14.7557,84.8244,101493
63,-0.8576,0.2371,0.2532,-22.0916,-19.6107,83.2672,101513
64,-0.8386,0.2439,0.2422,-16.1832,-24.542,80.6336,101533
65,-0.8124,0.2861,0.2505,-5.1756,-25.2061,79.2748,101553
66,-0.7995,0.2998,0.2751,0.542,-25.0305,76.6489,101573
67,-0.7932,0.3638,0.2729,5.4351,-21.8168,74.542,101593
68,-0.801,0.3872,0.2688,-0.458,-16.3435,70.6489,101613
69,-0.8334,0.4119,0.2754,-4.5954,-12.7405,64.6794,101633
70,-0.8334,0.4124,0.3201,-1.8931,-16.8092,55.5115,101653
71,-0.7924,0.427,0.3113,4.6336,-14.7863,47.7939,101673
72,-0.7905,0.4717,0.2913,10.8702,-4.8092,42.6489,101693
73,-0.8293,0.4941,0.3057,10.3969,-0.9924,36.5115,101713
74,-0.8405,0.4915,0.3196,0.8015,-4.1756,28.4962,101733
75,-0.8532,0.4961,0.3274,-17.1832,-6.5954,20.0305,101753
76,-0.8693,0.405,0.3108,-24.3435,-8.3893,10.9771,101773
77,-0.852,0.4109,0.2791,-13.6336,-7.9924,7.0916,101793
78,-0.8417,0.4417,0.272,-5.5878,-3.2824,10.6107,101813
79,-0.8735,0.4521,0.3076,-7.2672,-3.0076,13.145,101833
80,-0.8762,0.47,0.3037,-13.0916,-5.6641,15.2443,101853
81,-0.8554,0.4421,0.2766,-12.5496,-5.6641,15.313,101873
82,-0.8339,0.4329,0.269,-4.4733,-1.8015,13.4656,101893
83,-0.8334,0.4788,0.2771,-3.4962,0.6412,11.7634,101913
84,-0.861,0.4717,0.2869,-17.6565,-0.3511,10.0229,101933
85,-0.8666,0.4285,0.2664,-25.9542,-5.374,4.8473,101953
86,-0.8369,0.4382,0.2473,-24.9389,-4.7252,4.3435,101973
87,-0.8547,0.4478,0.2676,-18.7099,0.3817,5.9771,101993
88,-0.8945,0.4683,0.3088,-10.4885,0.9313,6.8092,102013
89,-0.8818,0.489,0.3047,-0.9466,0.8779,5.5496,102033
90,-0.8647,0.4941,0.2847,4.1756,4.5649,3.5954,102053
91,-0.8889,0.4946,0.2788,3.9542,7.084,1.7023,102073
92,-0.9079,0.4565,0.291,1.0229,3.2443,-0.458,102093
93,-0.9028,0.4285,0.2979,1.626,-1.313,-1.4656,102113
94,-0.8781,0.407,0.302,5.4733,-2.2748,1.4427,102133
95,-0.8637,0.3987,0.2998,14.9771,1.8779,6.8168,102153
96,-0.862,0.4214,0.3042,26.0382,5.3282,10.8931,102173
97,-0.8696,0.448,0.2886,28.2214,5.1908,13.1069,102193
98,-0.8771,0.447,0.2834,24.7939,3.2824,12.5344,102213
99,-0.8559,0.4158,0.2781,28.687,1.084,9.7481,102233
100,-0.8256,0.4175,0.2549,37.8015,0.7252,8.4351,102253
101,-0.8327,0.4912,0.2222,41.9008,8.4656,11.9466,102273
102,-0.8994,0.5579,0.2603,34.1679,9.2977,15.0458,102293
103,-0.9108,0.5847,0.2693,24.8931,4,11.0229,102313
104,-0.8974,0.6016,0.2466,19.0229,3.4962,6.4046,102333
105,-0.9245,0.6111,0.2439,11.6412,2.0611,2.0534,102353
106,-0.9362,0.5723,0.2646,0.1832,-3.3206,0.1145,102373
107,-0.9079,0.5405,0.2483,-7.3511,-8.6641,0.4809,102393
108,-0.8781,0.5056,0.2373,-5.8397,-7.374,1.9466,102413
109,-0.863,0.5024,0.2349,5.8244,-3.4656,4.5649,102433
110,-0.871,0.541,0.239,11.1221,-1.4733,7.3664,102453
111,-0.8837,0.5676,0.2607,2.855,-4.7634,6.7176,102473
112,-0.8691,0.5164,0.2429,-9.0153,-8.4198,2.9389,102493
113,-0.8554,0.4783,0.2329,-4.3359,-7.0076,1.0305,102513
114,-0.8561,0.4834,0.2458,7.5802,-1.9237,2.1527,102533
115,-0.8735,0.5247,0.2437,17.626,1.1527,4.458,102553
116,-0.8835,0.5881,0.2322,16.8931,2.0229,7.229,102573
117,-0.9023,0.5869,0.2512,3.9313,-1.916,7.2443,102593
118,-0.8903,0.5564,0.2646,-7.0763,-7.3969,2.7863,102613
119,-0.8671,0.5291,0.2383,-8.0611,-6.8397,0.2366,102633
120,-0.8649,0.5142,0.2334,0.3435,-2.8779,0.3206,102653
121,-0.8818,0.563,0.2407,4.3053,-2.2595,3.9237,102673
122,-0.8793,0.5693,0.2488,-0.3969,-5.5038,4.0153,102693
123,-0.8664,0.5564,0.2375,-5.9237,-4.771,3.6641,102713
124,-0.872,0.5369,0.2424,-7.6412,-3.4122,2.0763,102733
125,-0.8801,0.5178,0.2571,-2.4885,-4.0534,0.0458,102753
126,-0.8603,0.5334,0.241,2.4733,-4.4198,1.2443,102773
127,-0.8576,0.5471,0.2439,1.1908,-1.8473,2.9466,102793
128,-0.8647,0.5632,0.252,-4.2137,0.855,4.1221,102813
129,-0.8664,0.552,0.2532,-5.8244,2.3359,3.7863,102833
130,-0.8725,0.5369,0.2363,-1.6489,5.0763,3.374,102853
131,-0.8881,0.5479,0.2346,-0.3969,6.4351,6.145,102873
132,-0.9013,0.5615,0.2498,-2.6947,2.8244,6.0763,102893
133,-0.8845,0.5635,0.2593,-4.0687,-1.2748,5.0229,102913
134,-0.872,0.5603,0.2458,-4.0534,-2.6107,2.5802,102933
135,-0.8732,0.5425,0.2332,-3.3053,-3.6947,0.1908,102953
136,-0.8683,0.542,0.2209,-2.3893,-3.5573,-0.4198,102973
137,-0.8757,0.5508,0.2288,-1.229,-2.6794,-0.5878,102993
138,-0.8823,0.5669,0.2241,-2.8397,-2.9313,-0.2672,103013
139,-0.8928,0.5647,0.2346,-4.2824,-4.4809,-0.2977,103033
140,-0.8801,0.5356,0.2297,-1.6718,-4.5191,-0.7863,103053
141,-0.8735,0.5566,0.2373,-0.7863,-2.2137,1.6565,103073
142,-0.8749,0.5581,0.2349,-1.5954,-1.0534,2.0763,103093
143,-0.871,0.5618,0.2305,-1.626,-0.0916,1.626,103113
144,-0.873,0.5513,0.2456,-2.7328,-0.0229,0.3435,103133
145,-0.8754,0.5476,0.2358,-3.374,-0.9771,0.1908,103153
146,-0.8798,0.5339,0.2471,-2.4656,-0.4351,0.3359,103173
147,-0.8806,0.5359,0.231,-0.3282,0.374,1.0458,103193
148,-0.8832,0.5474,0.2312,0.9695,0.8015,2.4046,103213
149,-0.8801,0.553,0.2249,0.3817,-0.2137,2.3969,103233
150,-0.8732,0.5652,0.2322,-0.5038,-1.5115,1.145,103253
151,-0.8718,0.5657,0.219,-2.6794,-1.8015,0.0153,103273
152,-0.8837,0.5557,0.2266,-4.0916,-1.5191,-1.2595,103293
153,-0.8798,0.5374,0.2178,-1.916,-2.3282,-1.1145,103313
154,-0.8784,0.5544,0.2192,2.5954,-1.0458,0.3893,103333
155,-0.8798,0.5789,0.2209,1.6565,-0.1069,1.313,103353
156,-0.8898,0.5798,0.2214,-1.1603,-0.2595,0.542,103373
157,-0.8932,0.5649,0.2241,-4.3053,-1.2824,-0.8779,103393
158,-0.9025,0.5491,0.2358,-5.8321,-2.5496,-1.6718,103413
159,-0.8857,0.5271,0.2383,-4.313,-4.3817,-1.4733,103433
160,-0.8637,0.5222,0.2273,-1.2672,-3.0153,0.9695,103453
161,-0.871,0.5435,0.2246,0.6489,0.0916,3.4885,103473
162,-0.8818,0.5601,0.2312,-1,0.0153,3.5038,103493
163,-0.8832,0.5642,0.23,-3.3817,-2.7176,1.3817,103513
164,-0.8747,0.5349,0.2256,-3.2977,-4.4275,-0.7023,103533
165,-0.8781,0.5454,0.2307,-1.4962,-3.7252,-0.3053,103553
166,-0.8762,0.5496,0.2251,-0.458,-2.4122,0.5115,103573
167,-0.8786,0.563,0.2158,-1.2748,-1.9389,1.7328,103593
168,-0.8793,0.5486,0.22,-2.7328,-2.1145,0.9847,103613
169,-0.8893,0.5593,0.2048,-3.4122,-1.2901,1.5344,103633
170,-0.8837,0.55,0.2202,-3.1985,-1.4427,0.7786,103653
171,-0.8825,0.5681,0.2192,-3.5344,-1.771,0.1145,103673
172,-0.8901,0.5503,0.2329,-3.7328,-2.6794,-0.6412,103693
173,-0.8784,0.5449,0.219,-1.9847,-2.6183,-0.4351,103713
174,-0.8791,0.5547,0.2234,-0.9924,-1.687,1.084,103733
175,-0.883,0.5542,0.2295,-2.1756,-2.1679,0.7557,103753
0,0.011,-0.6331,0.6145,5.0611,-6.8473,-11.0916,106133
1,0.2256,-0.272,0.6743,-0.6641,1.8321,-3.145,106153
2,0.2581,-0.24,0.6829,-0.1679,1.0458,2.1832,106173
3,0.2542,-0.2458,0.6831,0.3359,2.6565,5.0992,106193
4,0.2523,-0.2632,0.6995,-1.0305,2.1145,4.0916,106213
5,0.2496,-0.2671,0.7065,-1.7481,-0.4351,2.1298,106233
6,0.2549,-0.2578,0.7092,-2.7176,-3.5115,1.5954,106253
7,0.2593,-0.2463,0.7126,-4.9924,-5.0611,2.6565,106273
8,0.2708,-0.2354,0.7161,-6.6107,-6.2672,4.4198,106293
9,0.2674,-0.2439,0.7068,-7.5573,-9.458,4.1679,106313
10,0.2642,-0.2485,0.7058,-8.0687,-9.2061,3.1298,106333
11,0.4349,-0.3281,0.501,-10.6718,-13.8626,-2.1603,106353
12,0.294,-0.2461,0.7141,-10.4046,-11.1679,3.1145,106373
13,0.3372,-0.1448,0.5457,-11.0916,-11.5954,7.6641,106393
14,0.2527,-0.196,0.606,-14.084,7.5725,8.3053,106413
15,0.283,-0.1609,0.6306,-26.374,-9.1069,10.7481,106433
16,0.3301,-0.2686,0.6414,-30.6794,-3.8855,14.7557,106453
17,0.3306,-0.2632,0.6704,-33.4733,4.3435,9.6641,106473
18,0.347,-0.2588,0.6995,-45.145,10.6031,19.7863,106493
19,0.2991,-0.3086,0.6902,-57.2672,10.2137,29.0382,106513
20,0.3045,-0.2874,0.6543,-68.084,11.374,36.7405,106533
21,0.2672,-0.3528,0.6106,-79.1298,14.8626,45.1069,106553
22,0.2669,-0.4414,0.5769,-83.0305,17.3969,49.1298,106573
23,0.2532,-0.4766,0.5667,-86.9237,28.6412,56.9313,106593
24,0.1973,-0.6021,0.5645,-80.084,36.5496,63.3206,106613
25,0.1624,-0.6418,0.5549,-69.4885,42.687,69.9618,106633
26,0.1324,-0.6223,0.5432,-68.7557,46.3511,80.3969,106653
27,0.0582,-0.584,0.5076,-79.8626,46.4198,88.3359,106673
28,-0.0058,-0.6572,0.4727,-89.7176,41.2748,101.5496,106693
29,0.0296,-0.6897,0.3789,-90.7252,42,115.2214,106713
30,-0.0329,-0.667,0.3418,-85.7328,47.9008,128.1832,106733
31,-0.1271,-0.6289,0.3118,-85.1374,49.4427,142.1527,106753
32,-0.1977,-0.6125,0.2791,-90.5115,40.4427,150.626,106773
33,-0.2101,-0.5349,0.2036,-98.2672,32.8092,158.0076,106793
34,-0.256,-0.4922,0.1707,-108.9084,27.6107,161.9237,106813
35,-0.3254,-0.4753,0.146,-120.2137,15.9389,163.7939,106833
36,-0.374,-0.4429,0.1099,-120.9618,1.0611,161.0611,106853
37,-0.3649,-0.4216,0.0627,-114.5878,-14.3664,159.9542,106873
38,-0.3366,-0.3982,0.0386,-106.4198,-22.0763,161.3359,106893
39,-0.4135,-0.3464,0.0146,-92.1145,-26.374,157.9847,106913
40,-0.4919,-0.3293,0.0459,-74.9008,-38.8855,151.7328,106933
41,-0.5031,-0.2671,0.0481,-56.0916,-47.8779,146.3969,106953
42,-0.5388,-0.1658,0.0679,-41.3053,-48.916,142.2214,106973
43,-0.5991,-0.0916,0.1509,-44.0611,-49.916,133.4198,106993
44,-0.6435,-0.0979,0.1357,-49.8015,-57.0611,126.7481,107013
45,-0.6525,0.0051,0.1182,-58.5954,-57.1527,120.3969,107033
46,-0.6855,0.063,0.1113,-75.9924,-53.6718,115.7405,107053
47,-0.7531,0.0112,0.1226,-98.4657,-58.2137,105.9008,107073
48,-0.7704,-0.0398,0.106,-97.4122,-65.771,88.374,107093
49,-0.7531,-0.073,0.0879,-72.5725,-71.6718,73.6031,107113
50,-0.6767,0.0208,0.0825,-43.1908,-68.4885,68.687,107133
51,-0.5556,0.1047,0.0771,-34.7557,-44.8779,64.3359,107153
52,-0.6559,-0.0891,0.1216,-60.5649,2.3588,35.542,107173
53,-0.9794,-0.0381,0.2483,-57.6947,13.6031,23.1908,107193
54,-1.0724,0.074,0.2192,-33.3053,-56.771,36.1145,107213
55,-0.7883,0.1343,0.0862,-27.229,-83.2901,51.9771,107233
56,-0.663,0.1011,0.1401,-28.8397,-69.2977,65.9618,107253
57,-0.7175,0.054,0.1545,-20.2748,-45.1527,65,107273
58,-0.7975,0.0574,0.1614,-7.2824,-33.9771,51.6565,107293
59,-0.8139,0.1211,0.1633,0.6107,-32.771,45.3588,107313
60,-0.8044,0.1584,0.1709,-3.8931,-34.4962,49.6412,107333
61,-0.8188,0.1626,0.2935,-17.9466,-40.374,47.7863,107353
62,-0.8181,0.1443,0.2563,-25.1679,-42.4198,42.2672,107373
63,-0.7929,0.1411,0.2195,-25.084,-38.458,38.145,107393
64,-0.8029,0.1575,0.2019,-19.6489,-29.7939,34.5954,107413
65,-0.8334,0.1731,0.2583,-11.5802,-28.855,33.8321,107433
66,-0.831,0.1687,0.3484,-6.145,-35.4198,29.4656,107453
67,-0.7809,0.1921,0.2864,-3.3282,-32.9237,27.2519,107473
68,-0.7795,0.2209,0.2637,-2.4962,-21.5802,26.9466,107493
69,-0.8376,0.2559,0.2593,-8.7176,-17.5114,24.5649,107513
70,-0.8671,0.2344,0.3286,-20.145,-25.6718,19.2748,107533
71,-0.8354,0.2007,0.3394,-25.542,-30.8321,12.4427,107553
72,-0.8098,0.2063,0.2998,-20.4198,-22.3053,12.9847,107573
73,-0.8332,0.2043,0.2861,-12.3206,-13,16.145,107593
74,-0.8552,0.2043,0.3213,-8.8168,-12.6412,15.3282,107613
75,-0.8466,0.229,0.3508,-13.1908,-14.0687,14.1679,107633
76,-0.8383,0.2029,0.3228,-18.1908,-11.3511,13.084,107653
77,-0.8388,0.2063,0.3103,-11.3359,-6.4885,10.7099,107673
78,-0.8488,0.2217,0.3083,-2.1374,-4.9008,9.6718,107693
79,-0.8483,0.2458,0.3286,4.2137,-5.3053,8.7634,107713
80,-0.8351,0.2837,0.3171,-1.0916,-5.084,8.8321,107733
81,-0.8618,0.2444,0.3025,-10.3206,-6.1374,6.5573,107753
82,-0.8537,0.2197,0.2915,-8.5191,-8.9084,2.4885,107773
83,-0.8156,0.2268,0.2861,-0.229,-5.4198,2.2748,107793
84,-0.83,0.2485,0.2881,3.2824,0.1145,5.2443,107813
85,-0.8557,0.2622,0.2927,-2.5725,-2.2214,5.4351,107833
86,-0.8454,0.2302,0.2656,-8.9466,-5.145,4.1527,107853
87,-0.8415,0.2063,0.2678,-8.7023,-4.9618,2.9084,107873
88,-0.8464,0.2222,0.2852,-3.4504,-4.687,3.4885,107893
89,-0.8403,0.2432,0.3015,2.145,-3.1145,5.1527,107913
90,-0.8388,0.2615,0.2939,3.3053,-0.0305,6,107933
91,-0.8481,0.2698,0.2881,0.6718,2.0687,3.9695,107953
92,-0.8725,0.26,0.2871,-5.8397,-1.229,1.5191,107973
93,-0.8708,0.22,0.292,-7.8626,-7.5954,-1.0382,107993
94,-0.8325,0.2014,0.2854,-2.3664,-8.3359,-1.0992,108013
95,-0.8239,0.2288,0.2871,3.6565,-4.6489,2.2443,108033
96,-0.8391,0.2585,0.3066,5.626,-2.6947,3.8397,108053
97,-0.8449,0.2595,0.2954,2.0763,-4.084,2.3206,108073
98,-0.8539,0.2285,0.3032,-2.3359,-5.916,-0.8855,108093
99,-0.8405,0.2178,0.302,-1.4962,-8.0534,-3.8015,108113
100,-0.8381,0.2227,0.3018,-0.6183,-6.8702,-3.1832,108133
101,-0.851,0.2195,0.2981,0.0153,-5.5191,-1.771,108153
102,-0.8676,0.2312,0.3027,0.7176,-6.5954,0.229,108173
103,-0.8557,0.2358,0.2979,3.0611,-7.3969,0.0229,108193
104,-0.8403,0.2576,0.2812,1.1679,-5.6183,1.3817,108213
105,-0.8522,0.2507,0.2917,-0.6107,-4.4275,1.3664,108233
106,-0.8371,0.2512,0.291,-1.1221,-5.9542,0.0305,108253
107,-0.8325,0.25,0.291,-0.7863,-4.4351,-0.0763,108273
108,-0.8505,0.2583,0.2976,-0.1298,-3.4198,1.4733,108293
109,-0.8461,0.2544,0.2959,-2.6718,-4.6947,1.7863,108313
110,-0.8342,0.2429,0.293,-4.4122,-4.1603,1.5573,108333
111,-0.8381,0.2341,0.2991,-2.9237,-2.1908,1.6031,108353
112,-0.8437,0.239,0.3015,-1.1527,-2.5496,1.3588,108373
113,-0.8513,0.252,0.2974,-1.6947,-2.6794,2.1679,108393
114,-0.8488,0.249,0.3079,-2.4351,-3.1298,1.5878,108413
115,-0.8474,0.2458,0.3037,-1.0305,-1.9084,1.9847,108433
116,-0.8559,0.2476,0.3008,0.8779,-1.7557,1.1221,108453
117,-0.8449,0.2402,0.2974,2.4885,-3.8626,0.0229,108473
118,-0.8361,0.2319,0.2949,2.6641,-4.145,0.1908,108493
119,-0.8464,0.2319,0.3022,2.5649,-3.0992,0.1832,108513
120,-0.85,0.2439,0.3135,1.0076,-4.1908,0.4198,108533
121,-0.8427,0.2571,0.3171,-1.145,-4.8015,1.0458,108553
122,-0.8354,0.2615,0.3162,-3.5038,-4.0229,1.3588,108573
123,-0.8356,0.2366,0.301,-4.0534,-3.5038,0.542,108593
124,-0.8442,0.2278,0.3062,-2.5954,-2.5115,0.5267,108613
125,-0.8412,0.2461,0.3123,-0.6641,-2.8779,1.9695,108633
126,-0.8459,0.2454,0.3125,-0.1221,-2.916,2.0076,108653
127,-0.8454,0.2498,0.3105,0.313,-3.1069,2.6412,108673
128,-0.8513,0.2583,0.3145,-0.1756,-2.8626,1.1832,108693
129,-0.8525,0.2581,0.3135,-2.5878,-5.0916,1.145,108713
130,-0.8425,0.2437,0.3022,-3.8779,-4.9237,-1.229,108733
131,-0.8452,0.2327,0.3,-3.1679,-5.2443,0.4962,108753
132,-0.841,0.2195,0.3184,0.7481,-5.6183,0.5038,108773
133,-0.8349,0.2583,0.3179,2.855,-4.0763,2.8473,108793
134,-0.8493,0.2563,0.3149,1.3588,-2.7557,2.5573,108813
135,-0.8481,0.2551,0.3042,-0.5344,-4.0992,1.374,108833
136,-0.8398,0.25,0.2964,-2.8015,-4.9847,-0.2366,108853
137,-0.8417,0.2473,0.2961,-3.7099,-5.6718,-1.6794,108873
138,-0.8415,0.2356,0.313,-1.855,-4.9008,-0.2748,108893
139,-0.8381,0.2495,0.3213,0.8244,-4.0305,0.5802,108913
140,-0.8276,0.2617,0.3127,-0.5038,-2.9924,2.8779,108933
141,-0.8464,0.2554,0.3164,-2.0687,-1.4275,2.229,108953
142,-0.8452,0.2568,0.303,-2.2443,-2.4351,1.313,108973
143,-0.8422,0.2534,0.321,-2.3511,-2.6947,0.4198,108993
144,-0.8369,0.2585,0.3152,-3.9924,-4.2901,0.3969,109013
145,-0.8398,0.2334,0.3259,-4.5038,-3.855,0.0229,109033
146,-0.8378,0.248,0.3184,-3.0611,-3.2595,1.0382,109053
147,-0.8393,0.24,0.3137,-1.5649,-1.6489,2.2061,109073
148,-0.8459,0.241,0.3152,-0.9466,-2.3511,2.0229,109093
149,-0.8351,0.2539,0.3064,-1.7863,-2.9389,1.771,109113
150,-0.8361,0.2515,0.3049,-3.0076,-2.8244,-0.145,109133
151,-0.8498,0.2532,0.3152,-4.3817,-3.2901,0.1832,109153
152,-0.8449,0.2344,0.3252,-2.8397,-4.2366,0.2672,109173
153,-0.8298,0.2434,0.3091,-0.6947,-2.313,1.2595,109193
154,-0.8439,0.25,0.3252,0.4122,-0.5725,1.9466,109213
155,-0.8469,0.2595,0.3101,-0.5038,-2.1908,1.5344,109233
156,-0.8386,0.259,0.3035,-2.3817,-2.7863,0.9542,109253
157,-0.8442,0.252,0.3064,-2.6489,-2.3817,0.2672,109273
158,-0.85,0.2493,0.3113,-2.8168,-2.7863,0.4885,109293
159,-0.8469,0.2493,0.3096,-2.5038,-3.0382,0.9008,109313
160,-0.843,0.2532,0.321,-2.0076,-2.626,2.2748,109333
161,-0.8383,0.2485,0.3059,-1.4046,-1.8855,1.8779,109353
162,-0.8432,0.2603,0.2993,-2.0305,-1.458,2.0382,109373
163,-0.8557,0.2588,0.3049,-3.1069,-2.7786,0.9771,109393
164,-0.8495,0.2507,0.3147,-4.0916,-4.5344,0.7099,109413
165,-0.8278,0.2402,0.3174,-3.3511,-3.5038,1.1527,109433
166,-0.8329,0.2468,0.3174,-2.2519,-1.7481,2.0687,109453
167,-0.8491,0.2554,0.3147,-1.6107,-1.8168,1.4809,109473
168,-0.8491,0.2588,0.3149,-2.0382,-2.8397,1.5115,109493
169,-0.8513,0.2583,0.3159,-2.229,-3.626,0.9313,109513
170,-0.8386,0.2527,0.3088,-3.0687,-4.0229,0.8321,109533
171,-0.8278,0.2449,0.3076,-2.3893,-3.0305,0.8244,109553
172,-0.8391,0.2476,0.3149,-1.458,-2.0305,0.4733,109573
173,-0.8493,0.2478,0.3201,-1.2519,-3.0076,0.0611,109593
174,-0.8369,0.2563,0.324,-1.7481,-4.2366,0.458,109613
175,-0.8398,0.2534,0.3101,-3.3206,-2.0611,1.3435,109633
0,-0.196,0.03,1.0288,-1.1221,-1.855,-5.6183,117073
1,-0.0463,0.0566,0.8918,3.0076,1.2443,-3.3588,117093
2,-0.0417,0.0728,0.887,1.0992,1.2824,-4.6183,117113
3,-0.0261,0.0686,0.8972,-2.3588,0.8779,-2.916,117133
4,-0.0263,0.071,0.9221,-6.7176,0.2137,-1.6336,117153
5,-0.0319,0.0701,0.9055,-9.1374,-1.1221,0.4275,117173
6,-0.0432,0.0496,0.9045,-12.6489,-3.7557,1.1756,117193
7,-0.0463,0.0427,0.9209,-16.4046,-4.2977,-2.0458,117213
8,-0.0131,0.0454,0.9221,-21.8321,-5.313,-6.1374,117233
9,-0.3176,-0.5349,0.6021,-30.7176,-54.8015,-20.9466,117253
10,-0.0749,0.2776,0.9031,-32.4504,0.771,3.5496,117273
11,-0.0241,0.0037,0.9504,-56.7863,-4.5344,10.8626,117293
12,0.0621,0.0435,0.9221,-76.3664,0.1679,1.7863,117313
13,0.0635,-0.001,0.8896,-106.855,5.3053,4.4504,117333
14,0.0447,-0.1304,0.9014,-131.1145,13.8397,9.0076,117353
15,0.0098,-0.1987,0.9009,-147.4886,20.8626,14.8855,117373
16,0.0032,-0.25,0.885,-162.8321,26.4886,22.1374,117393
17,-0.0412,-0.3018,0.8274,-177.4809,32.4046,31.5267,117413
18,-0.0737,-0.4788,0.7659,-180.3359,38.0076,39.2061,117433
19,-0.1093,-0.6118,0.7144,-146.6488,45.4046,48.1679,117453
20,-0.1752,-0.5032,0.6787,-117.8244,47.1603,61.0687,117473
21,-0.2138,-0.3779,0.6306,-129.7939,46.0763,77.3053,117493
22,-0.2192,-0.4602,0.5647,-158.9771,43.1756,88.9695,117513
23,-0.2534,-0.5391,0.4626,-173.0076,39.9313,96.1374,117533
24,-0.2895,-0.5613,0.4089,-175.2137,33.5954,102.229,117553
25,-0.3437,-0.4697,0.3311,-182.5573,27.4198,111.4046,117573
26,-0.4116,-0.4253,0.2966,-196.2748,12.7405,119.2595,117593
27,-0.4099,-0.4878,0.1941,-203.3893,-3.6031,122.0382,117613
28,-0.4243,-0.4421,0.0657,-205.1527,-14.8626,125.5649,117633
29,-0.4323,-0.47,0.0056,-212.6565,-22.7405,129.0229,117653
30,-0.5202,-0.4636,-0.0037,-198.0611,-35.3588,132.2977,117673
31,-0.5495,-0.4509,-0.01,-167.0458,-50.2748,134.7939,117693
32,-0.5546,-0.3787,-0.0232,-130.6183,-61.5802,136.7786,117713
33,-0.5908,-0.2781,-0.0227,-100.6183,-68.7252,137.2901,117733
34,-0.5847,-0.178,-0.0212,-93.7099,-71.6031,135.542,117753
35,-0.6076,-0.2053,0.0027,-93.9237,-72.7863,125.8397,117773
36,-0.6437,-0.1609,0.0142,-79.6641,-72.3282,117.5725,117793
37,-0.6281,-0.1426,0.0139,-60.3511,-69.2748,112.8092,117813
38,-0.6574,-0.0627,0.0508,-54.7252,-66.5267,109.9771,117833
39,-0.6708,-0.043,0.0259,-59.7939,-64.9237,101.6107,117853
40,-0.6906,-0.0261,0.0369,-71.8168,-63.2595,93.2061,117873
41,-0.7277,-0.0117,0.054,-70.7939,-65.2595,87.3588,117893
42,-0.718,-0.0579,0.0369,-54.5115,-64.4122,82.6718,117913
